url,status,final_url,canonical,canonical_matches_url,robots,noindex,redirect,issue,confidence
/tools/resize/resize-image-to-96dpi,200,https://pixaroid.vercel.app/tools/resize/resize-image-to-96dpi/,https://pixaroid.vercel.app/tools/resize/resize-image-for-desktop-wallpaper/,no,"index,follow",no,no,cross_canonical,high
/tools/resize/resize-passport-photo,200,https://pixaroid.vercel.app/tools/resize/resize-passport-photo/,https://pixaroid.vercel.app/tools/resize/resize-passport-photo/,yes,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",no,no,,high
/tools/social-tools/facebook-cover-maker,200,https://pixaroid.vercel.app/tools/social-tools/facebook-cover-maker/,https://pixaroid.vercel.app/tools/social-tools/facebook-cover-maker/,yes,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",no,no,,high
/tools/social-tools,200,https://pixaroid.vercel.app/tools/social-tools/,https://pixaroid.vercel.app/tools/social-tools/,yes,,no,no,,high
/tools/social-tools/instagram-post-maker,200,https://pixaroid.vercel.app/tools/social-tools/instagram-post-maker/,https://pixaroid.vercel.app/tools/social-tools/instagram-post-maker/,yes,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",no,no,,high
/tools/social-tools/linkedin-banner-maker,200,https://pixaroid.vercel.app/tools/social-tools/linkedin-banner-maker/,https://pixaroid.vercel.app/tools/social-tools/linkedin-banner-maker/,yes,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",no,no,,high
/tools/social-tools/twitter-header-maker,200,https://pixaroid.vercel.app/tools/social-tools/twitter-header-maker/,https://pixaroid.vercel.app/tools/social-tools/twitter-header-maker/,yes,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",no,no,,high
/tools/social-tools/whatsapp-dp-resizer,200,https://pixaroid.vercel.app/tools/social-tools/whatsapp-dp-resizer/,https://pixaroid.vercel.app/tools/social-tools/whatsapp-dp-resizer/,yes,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",no,no,,high
/tools/social-tools/youtube-thumbnail-maker,200,https://pixaroid.vercel.app/tools/social-tools/youtube-thumbnail-maker/,https://pixaroid.vercel.app/tools/social-tools/youtube-thumbnail-maker/,yes,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",no,no,,high
/tools/utilities/base64-to-image,200,https://pixaroid.vercel.app/tools/utilities/base64-to-image/,https://pixaroid.vercel.app/tools/utilities/base64-to-image/,yes,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",no,no,,high
/tools/utilities/color-palette-generator,200,https://pixaroid.vercel.app/tools/utilities/color-palette-generator/,https://pixaroid.vercel.app/tools/utilities/color-palette-generator/,yes,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",no,no,,high
/tools/utilities/dominant-color-extractor,200,https://pixaroid.vercel.app/tools/utilities/dominant-color-extractor/,https://pixaroid.vercel.app/tools/utilities/dominant-color-extractor/,yes,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",no,no,,high
/tools/utilities/image-aspect-ratio-calculator,200,https://pixaroid.vercel.app/tools/utilities/image-aspect-ratio-calculator/,https://pixaroid.vercel.app/tools/utilities/image-aspect-ratio-calculator/,yes,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",no,no,,high
/tools/utilities/image-dimension-checker,200,https://pixaroid.vercel.app/tools/utilities/image-dimension-checker/,https://pixaroid.vercel.app/tools/utilities/image-dimension-checker/,yes,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",no,no,,high
/tools/utilities/image-format-checker,200,https://pixaroid.vercel.app/tools/utilities/image-format-checker/,https://pixaroid.vercel.app/tools/utilities/image-format-checker/,yes,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",no,no,,high
/tools/utilities/image-metadata-viewer,200,https://pixaroid.vercel.app/tools/utilities/image-metadata-viewer/,https://pixaroid.vercel.app/tools/utilities/image-metadata-viewer/,yes,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",no,no,,high
/tools/utilities/image-size-checker,200,https://pixaroid.vercel.app/tools/utilities/image-size-checker/,https://pixaroid.vercel.app/tools/utilities/image-size-checker/,yes,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",no,no,,high
/tools/utilities/image-to-base64,200,https://pixaroid.vercel.app/tools/utilities/image-to-base64/,https://pixaroid.vercel.app/tools/utilities/image-to-base64/,yes,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",no,no,,high
/tools/utilities,200,https://pixaroid.vercel.app/tools/utilities/,https://pixaroid.vercel.app/tools/utilities/,yes,,no,no,,high
